id,imageUrl,title,gmtTime,sourceStr,sourceIconUrl,page,team_id,article_content,lead
p3h33wzifs8d1lbok13lf89mx,https://images.performgroup.com/di/library/omnisport/c6/de/vincent-kompany_1arqyl82oihnd1adrdyqtsu6cq.png?t=8917827&w=640&h=360,Kompany targeting Champions League top eight despite stuttering start,2024-11-05T16:58:37.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/p3h33wzifs8d1lbok13lf89mx-kompany-targeting-champions-league-top-eight-despite-stuttering-start'},9772,"Vincent Kompany is eyeing a place in the top eight of the new Champions League format with Bayern Munich despite back-to-back losses in the competition.  Bayern welcome Benfica to the Allianz Arena on Wednesday, hoping to recover from defeats to Aston Villa and Barcelona, the first time they have failed to win consecutive games in the competition since April 2017.  Kompany's started their Champions League campaign with a 9-2 thrashing of Dinamo Zagreb, but have since plummeted down the new league table.  They find themselves 23rd after three matches. However, they have fared better in the Bundesliga, sitting three points clear at the top of the table after nine games.  ""What we know is you have to win around six (of eight) games to reach the top eight,"" Kompany said.  ""You have to win three games and that should be enough for the playoffs. My goal is to reach the top eight."" Bayern last failed to reach the Champions League knockout stages in 2002-03, finishing bottom of a group that featured Deportivo La Coruna, Lens and Milan.  But despite their stuttering start in the competition so far, Kompany said the new format plays no role in the team's planning.  ""I don't want to think too far ahead because we have enough games,"" Kompany said. ""We have to win against Benfica. I don't want to spend too much time thinking about what could happen in January. ""No one knows how it will work. We only know we want to win tomorrow. We play at home. That is my only goal."" Bayern, however, have every confidence of getting their European campaign back on track, with the German outfit boasting an impressive record against Benfica.  They have played 12 major European matches against Benfica and have never lost (W9 D3).  But Bruno Lage's side will be looking to buck that trend, having beaten Atletico Madrid and Red Star Belgrade so far, but they did lose to Feyenoord last time out.  ""We have a lot of confidence going into this game. We will always adapt and take the steps that are right for the team,"" Kompany said.  ""But to say we will change everything is not serious. We just want to win again at home.  Vincent Kompany is eyeing a place in the top eight of the new Champions League format with Bayern Munich despite back-to-back losses in the competition.  Bayern welcome Benfica to the Allianz Arena on Wednesday, hoping to recover from defeats to Aston Villa and Barcelona, the first time they have failed to win consecutive games in the competition since April 2017.  Kompany's started their Champions League campaign with a 9-2 thrashing of Dinamo Zagreb, but have since plummeted down the new league table.  They find themselves 23rd after three matches. However, they have fared better in the Bundesliga, sitting three points clear at the top of the table after nine games.  ""What we know is you have to win around six (of eight) games to reach the top eight,"" Kompany said.  ""You have to win three games and that should be enough for the playoffs. My goal is to reach the top eight."" Bayern last failed to reach the Champions League knockout stages in 2002-03, finishing bottom of a group that featured Deportivo La Coruna, Lens and Milan.  But despite their stuttering start in the competition so far, Kompany said the new format plays no role in the team's planning.  ""I don't want to think too far ahead because we have enough games,"" Kompany said. ""We have to win against Benfica. I don't want to spend too much time thinking about what could happen in January. ""No one knows how it will work. We only know we want to win tomorrow. We play at home. That is my only goal."" Bayern, however, have every confidence of getting their European campaign back on track, with the German outfit boasting an impressive record against Benfica.  They have played 12 major European matches against Benfica and have never lost (W9 D3).  But Bruno Lage's side will be looking to buck that trend, having beaten Atletico Madrid and Red Star Belgrade so far, but they did lose to Feyenoord last time out.  ""We have a lot of confidence going into this game. We will always adapt and take the steps that are right for the team,"" Kompany said.  ""But to say we will change everything is not serious. We just want to win again at home.  © Copyright 2024 FotMob","Bayern Munich face Benfica in the Champions League on Wednesday, a game Vincent Kompany said his side must win to achieve their ambitions."
yt_ChU0H4IpOec,https://i.ytimg.com/vi/ChU0H4IpOec/maxresdefault.jpg,Resumo: Farense 1-2 Benfica (Liga 24/25 #10),2024-11-02T20:36:12.000Z,YouTube,https://images.fotmob.com/image_resources/news/youtube.png,{'url': 'https://www.youtube.com/watch?v=ChU0H4IpOec'},9772,,
yt_9CMP22eZ8-Y,https://i.ytimg.com/vi/9CMP22eZ8-Y/maxresdefault.jpg,Resumo: Benfica 5-0 Rio Ave (Liga 24/25 #9),2024-10-27T20:32:09.000Z,YouTube,https://images.fotmob.com/image_resources/news/youtube.png,{'url': 'https://www.youtube.com/watch?v=9CMP22eZ8-Y'},9772,,
xrbum2lj34zo12gzcqqt13nl1,https://images.performgroup.com/di/library/omnisport/b5/da/antoni-milambo_nl4jvrovka5g1qiyn04vk25up.jpg?t=-1044025918&w=640&h=360,Feyenoord boss Priske revels in Lisbon heroics,2024-10-24T13:55:20.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/xrbum2lj34zo12gzcqqt13nl1-feyenoord-boss-priske-revels-lisbon-heroics'},9772,"Feyenoord's players may not fully realise the enormity of their surprise Champions League victory at Benfica, says head coach Brian Priske. Antoni Milambo scored twice, becoming the first Feyenoord player to net an away Champions League brace since 2000, while Ayase Ueda was also on target in a 3-1 victory for the Eredivisie side in Lisbon. It was a second successive away win for Feyenoord in the competition's new-look league phase, and they are up to 16th in the 36-team table. ""This is certainly a great victory. I don't know if we realise how great it is until the heart rate drops a bit and we can enjoy it,"" said Priske, who was appointed after Arne Slot left for Liverpool. He struggled initially but has now seen them to four successive wins in all competitions. ""This [Benfica] is a very big club in Europe, with top quality players and a great stadium. This is really a great achievement,"" said the Danish-born coach. ""The mentality of these boys is incredible. I am very proud of them, how we kept fighting after they pulled one goal back and were mentally strong enough to pull the match over the line with the 3-1 win."" Hailing his players' defensive work, Priske continued: ""First of all, you have to work hard, suffer, take on some pain when they have the ball, sacrifice yourself for the team and defend really well.  ""And then offensively we also needed to take moments to outnumber them in the midfield, see if we could outplay them and create some danger. ""Credit to the players. I think they showed all the elements that I talk about here. It's a massive result, but also a performance that shows everyone in our dressing room that we were capable of a lot of things."" Feyenoord’s next Champions League game is at home to Austria's Salzburg, who have lost their opening three games, on November 6. Feyenoord's players may not fully realise the enormity of their surprise Champions League victory at Benfica, says head coach Brian Priske. Antoni Milambo scored twice, becoming the first Feyenoord player to net an away Champions League brace since 2000, while Ayase Ueda was also on target in a 3-1 victory for the Eredivisie side in Lisbon. It was a second successive away win for Feyenoord in the competition's new-look league phase, and they are up to 16th in the 36-team table. ""This is certainly a great victory. I don't know if we realise how great it is until the heart rate drops a bit and we can enjoy it,"" said Priske, who was appointed after Arne Slot left for Liverpool. He struggled initially but has now seen them to four successive wins in all competitions. ""This [Benfica] is a very big club in Europe, with top quality players and a great stadium. This is really a great achievement,"" said the Danish-born coach. ""The mentality of these boys is incredible. I am very proud of them, how we kept fighting after they pulled one goal back and were mentally strong enough to pull the match over the line with the 3-1 win."" Hailing his players' defensive work, Priske continued: ""First of all, you have to work hard, suffer, take on some pain when they have the ball, sacrifice yourself for the team and defend really well.  ""And then offensively we also needed to take moments to outnumber them in the midfield, see if we could outplay them and create some danger. ""Credit to the players. I think they showed all the elements that I talk about here. It's a massive result, but also a performance that shows everyone in our dressing room that we were capable of a lot of things."" Feyenoord’s next Champions League game is at home to Austria's Salzburg, who have lost their opening three games, on November 6. © Copyright 2024 FotMob","Feyenoord clinched their second win in three Champions League games on Wednesday, impressively triumphing 3-1 at Benfica."
zp2mgk2jgk7u1qi3u05ah16r3,https://images.performgroup.com/di/library/omnisport/b2/de/antoni-milambo_1vu74yxyc3ec91pix4yc1r21zz.jpg?t=-1068284142&w=640&h=360,Benfica 1-3 Feyenoord: Milambo brace halts hosts' winning streak,2024-10-23T22:29:55.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/zp2mgk2jgk7u1qi3u05ah16r3-benfica-1-3-feyenoord-milambo-brace-halts-hosts-winning-streak'},9772,"Antoni Milambo scored twice as Feyenoord claimed an impressive 3-1 victory over Benfica at Estadio da Luz. Ayase Ueda was also on target for the Eredivisie side, who moved level with their opponents on six points after the opening three matchdays. Feyenoord broke through in the 12th minute when Igor Paixao cut the ball back for Ueda to slot home. The Japan international had a second goal chalked off following a VAR review before the visitors doubled their lead on 33 minutes, when Milambo cleverly skipped away from Nicolas Otamendi before finishing. Benfica, who opened their campaign with back-to-back wins, pulled a goal back at the midway point in the second half, with Timon Wellenreuther parrying Jan-Niklas Beste's effort straight to Kerem Akturkoglu, who made no mistake from close range. Wellenreuther made smart saves to deny the hosts as they pushed for an equaliser, before Milambo sealed the points with his second goal of the game in stoppage time. Data Debrief: Milambo matches Tomasson as Feyenoord halt Benfica streak Benfica had won each of their last six matches in all competitions, but Bruno Lage's side could not prevent Feyenoord from winning successive away games in Europe's premier club competition for the first time since 1971. Ueda broke the deadlock in the 12th minute with what was the Eredivisie side's earliest goal (excluding own-goals) in a Champions League away game since Sebastian Pardo netted just four minutes into their victory over Newcastle United in September 2002. Milambo then took centre stage, becoming the first Feyenoord player to score twice in a Champions League away game since Jon Dahl Tomasson against Lazio in February 2000. Antoni Milambo scored twice as Feyenoord claimed an impressive 3-1 victory over Benfica at Estadio da Luz. Ayase Ueda was also on target for the Eredivisie side, who moved level with their opponents on six points after the opening three matchdays. Feyenoord broke through in the 12th minute when Igor Paixao cut the ball back for Ueda to slot home. The Japan international had a second goal chalked off following a VAR review before the visitors doubled their lead on 33 minutes, when Milambo cleverly skipped away from Nicolas Otamendi before finishing. Benfica, who opened their campaign with back-to-back wins, pulled a goal back at the midway point in the second half, with Timon Wellenreuther parrying Jan-Niklas Beste's effort straight to Kerem Akturkoglu, who made no mistake from close range. Wellenreuther made smart saves to deny the hosts as they pushed for an equaliser, before Milambo sealed the points with his second goal of the game in stoppage time. Data Debrief: Milambo matches Tomasson as Feyenoord halt Benfica streak Benfica had won each of their last six matches in all competitions, but Bruno Lage's side could not prevent Feyenoord from winning successive away games in Europe's premier club competition for the first time since 1971. Ueda broke the deadlock in the 12th minute with what was the Eredivisie side's earliest goal (excluding own-goals) in a Champions League away game since Sebastian Pardo netted just four minutes into their victory over Newcastle United in September 2002. Milambo then took centre stage, becoming the first Feyenoord player to score twice in a Champions League away game since Jon Dahl Tomasson against Lazio in February 2000. © Copyright 2024 FotMob","Benfica were aiming to extend their winning streak in all competitions to seven games, but Antoni Milambo and Feyenoord had other ideas."
1qjmi4ww2u95t1oqj2p3gjssuy,https://images.performgroup.com/di/library/omnisport/35/7f/renato-sanches_16pd0byiwqcx61thtln2dh012q.jpg?t=-1168668654&w=640&h=360,Benfica boosted by Sanches return for Feyenoord clash,2024-10-22T20:52:33.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/1qjmi4ww2u95t1oqj2p3gjssuy-benfica-boosted-sanches-return-feyenoord-clash'},9772,"Benfica midfielder Renato Sanches is due to return from injury in Wednesday's Champions League tie against Feyenoord, head coach Bruno Lage said on Tuesday. Sanches suffered a hamstring injury in training last month and missed Benfica's last six matches, including their wins over Red Star Belgrade and Atletico Madrid in their opening two Champions League matches. ""Let's be very clear about this, because we have nothing to hide. Renato has been doing a lot of work. We had predicted that he could return a little earlier, then a little later, but I can confirm that Renato will be involved for the game against Feyenoord,"" Lage said. Sanches, who was a teenage prodigy at Benfica, has struggled for consistency since his record transfer to Bayern Munich aged 18 in 2016. He has since played for Swansea City, Lille, Paris Saint-Germain and Roma before the French giants loaned him back to Benfica this campaign. Lage said only defensive midfielder Leandro Barreiro would be missing from the Benfica lineup for the match due to a thigh injury. Benfica are on a run of six successive victories, with their 4-0 home win over Atletico earlier this month one of the surprise results of the early stages of the new-look Champions League competition. ""It is important to highlight that the work we did ahead of the Atletico match happens for every game,"" Lage said. ""First, we understand what we did well in our previous game, and we study the opponent in detail. We define the strategy, practise it and look to instil confidence in the players. That's what we do for every game, be it in the championship, in the Champions League or in the cup. ""We are confident, we've prepared very well and our confidence comes from the fact that when we transmit our ideas to the players, they feel confident that they can play a good game,"" added Lage, who returned to coach Benfica last month after Roger Schmidt was fired. Lage was Wolves manager in the Premier League in the 2021-22 season and briefly into the next campaign, before losing his job after a run of poor results. ""My time in the Premier League gave me experience that I didn't have before, but that's part of any coach's experience,"" he told reporters. ""The more experience we have, the more we will learn. The way I work, we learn a lot from the assessments we make of our opponents, but above all from our own team."" Benfica midfielder Renato Sanches is due to return from injury in Wednesday's Champions League tie against Feyenoord, head coach Bruno Lage said on Tuesday. Sanches suffered a hamstring injury in training last month and missed Benfica's last six matches, including their wins over Red Star Belgrade and Atletico Madrid in their opening two Champions League matches. ""Let's be very clear about this, because we have nothing to hide. Renato has been doing a lot of work. We had predicted that he could return a little earlier, then a little later, but I can confirm that Renato will be involved for the game against Feyenoord,"" Lage said. Sanches, who was a teenage prodigy at Benfica, has struggled for consistency since his record transfer to Bayern Munich aged 18 in 2016. He has since played for Swansea City, Lille, Paris Saint-Germain and Roma before the French giants loaned him back to Benfica this campaign. Lage said only defensive midfielder Leandro Barreiro would be missing from the Benfica lineup for the match due to a thigh injury. Benfica are on a run of six successive victories, with their 4-0 home win over Atletico earlier this month one of the surprise results of the early stages of the new-look Champions League competition. ""It is important to highlight that the work we did ahead of the Atletico match happens for every game,"" Lage said. ""First, we understand what we did well in our previous game, and we study the opponent in detail. We define the strategy, practise it and look to instil confidence in the players. That's what we do for every game, be it in the championship, in the Champions League or in the cup. ""We are confident, we've prepared very well and our confidence comes from the fact that when we transmit our ideas to the players, they feel confident that they can play a good game,"" added Lage, who returned to coach Benfica last month after Roger Schmidt was fired. Lage was Wolves manager in the Premier League in the 2021-22 season and briefly into the next campaign, before losing his job after a run of poor results. ""My time in the Premier League gave me experience that I didn't have before, but that's part of any coach's experience,"" he told reporters. ""The more experience we have, the more we will learn. The way I work, we learn a lot from the assessments we make of our opponents, but above all from our own team."" © Copyright 2024 FotMob",Renato Sanches has recovered faster than expected and will feature in Wednesday's Champions League clash for Benfica against Feyenoord.
9E199103C216B12ECCCD2A40FBA69E09,https://www.getfootballnewsfrance.com/assets/fc-salzburg-v-stade-brestois-29-uefa-champions-league-2024-25-league-phase-md21-scaled.jpg,Two French sides assured of a place in the Champions League knockout phase,2024-12-14T13:01:24.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/two-french-sides-assured-of-a-place-in-the-champions-league-knockout-phase/'},9829,,
E8E03255E59CCE32BC471F0195716304,https://www.getfootballnewsfrance.com/assets/fbl-fra-ligue1-monaco-rennes-7-scaled.webp,Monaco predicted XI v Reims: Radoslaw Majecki and Denis Zakaria out,2024-12-14T09:26:40.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/monaco-predicted-xi-v-reims-radoslaw-majecki-and-denis-zakaria-out/'},9829,,
525560430A28F36523A02ADA4A78DC7F,https://www.getfootballnewsfrance.com/assets/arsenal-fc-v-as-monaco-uefa-champions-league-2024-25-league-phase-md6-4-scaled.jpg,Radoslaw Majecki absent for Monaco after playing through adductor issue against Arsenal,2024-12-13T13:00:07.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/radoslaw-majecki-absent-for-monaco-after-playing-through-adductor-issue-against-arsenal/'},9829,,
2E93A7C21A29193BC308C5883E4CAFBC,https://www.getfootballnewsfrance.com/assets/WhatsApp-Image-2024-11-26-at-18.20.15-scaled.jpeg,AS Monaco looking to dip into the market to recruit a striker following Folarin Balogun injury,2024-12-13T12:44:11.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/as-monaco-looking-to-dip-into-the-market-to-recruit-a-striker-following-folarin-balogun-injury/'},9829,,
A83E0F994B045501F3EDD15D72555FC0,https://www.getfootballnewsfrance.com/assets/arsenal-fc-v-as-monaco-uefa-champions-league-2024-25-league-phase-md6-2-1-scaled.jpg,‘A fantastic team with a magnificent style of play’ – Monaco’s Adi Hütter praises ‘deserved’ winners Arsenal,2024-12-12T14:00:34.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/a-fantastic-team-with-a-magnificent-style-of-play-monacos-adi-hutter-praises-deserved-winners-arsenal/'},9829,,
1iidr1sy7tmqx1qzevltbed6iu,https://images.performgroup.com/di/library/omnisport/be/fc/myles-lewis-skelly_1a180o6obq6061dbc2y6l51hh0.jpg?t=-1142837469&w=640&h=360,Lewis-Skelly 'a joy to watch' says Arteta after Arsenal's Champions League win,2024-12-12T09:28:11.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/1iidr1sy7tmqx1qzevltbed6iu-lewis-skelly-joy-watch-says-arteta-after-arsenals-champions-league-win'},9829,"Mikel Arteta described Arsenal's 18-year-old full-back Myles Lewis-Skelly as a ""joy to watch"" after he impressed in their comprehensive 3-0 Champions League win over Monaco. At the age of 18 years and 76 days, Lewis-Skelly became the youngest player to start a Champions League game for Arsenal since Alex Oxlade-Chamberlain versus Olympiakos in 2011 (18 years, 44 days). His inclusion owed to injuries keeping Oleksandr Zinchenko, Ben White and Takehiro Tomiyasu out, while Jakub Kiwior was required to deputise at centre-back and Jurrien Timber was limited to a place on the bench. He made the most of his opportunity, though, completing 45 of his 47 passes attempted (96%). That gave him the highest pass accuracy by an Arsenal teenager in a Champions League match (minimum 25 passes) since Johan Djourou versus Hamburg in September 2006 (97%) – the month in which Lewis-Skelly was born. ""A really proud moment,"" Arteta said of Lewis-Skelly's display. ""He is one of our own and a joy to watch. It's great we can trust him to play in this environment.""  On Arsenal's general performance, he added: ""In the first half we should have put the game to bed but we didn't. ""In the Champions League you will have difficult moments and we suffered. Then with the second goal the game was under control."" Arsenal sit third in the 36-team Champions League table with two group-phase games remaining, ahead of facing Dinamo Zagreb and Girona next month.  Monaco, meanwhile, are 16th with 10 points after suffering back-to-back Champions League defeats. ""First of all, a deserved victory for Arsenal. Too many gifts from our side, it's not acceptable at this level,"" visiting coach Adi Hutter said.  ""I was happy with the first 20 minutes and also until the second goal. The second half was really brave, but in the end there were too many big mistakes.""  Mikel Arteta described Arsenal's 18-year-old full-back Myles Lewis-Skelly as a ""joy to watch"" after he impressed in their comprehensive 3-0 Champions League win over Monaco. At the age of 18 years and 76 days, Lewis-Skelly became the youngest player to start a Champions League game for Arsenal since Alex Oxlade-Chamberlain versus Olympiakos in 2011 (18 years, 44 days). His inclusion owed to injuries keeping Oleksandr Zinchenko, Ben White and Takehiro Tomiyasu out, while Jakub Kiwior was required to deputise at centre-back and Jurrien Timber was limited to a place on the bench. He made the most of his opportunity, though, completing 45 of his 47 passes attempted (96%). That gave him the highest pass accuracy by an Arsenal teenager in a Champions League match (minimum 25 passes) since Johan Djourou versus Hamburg in September 2006 (97%) – the month in which Lewis-Skelly was born. ""A really proud moment,"" Arteta said of Lewis-Skelly's display. ""He is one of our own and a joy to watch. It's great we can trust him to play in this environment.""  On Arsenal's general performance, he added: ""In the first half we should have put the game to bed but we didn't. ""In the Champions League you will have difficult moments and we suffered. Then with the second goal the game was under control."" Arsenal sit third in the 36-team Champions League table with two group-phase games remaining, ahead of facing Dinamo Zagreb and Girona next month.  Monaco, meanwhile, are 16th with 10 points after suffering back-to-back Champions League defeats. ""First of all, a deserved victory for Arsenal. Too many gifts from our side, it's not acceptable at this level,"" visiting coach Adi Hutter said.  ""I was happy with the first 20 minutes and also until the second goal. The second half was really brave, but in the end there were too many big mistakes.""  © Copyright 2024 FotMob",Myles Lewis-Skelly earned praise from Mikel Arteta after making the most of his Champions League chance for injury-hit Arsenal on Wednesday.
ojnbf0510ztq1latrew58ywnc,https://images.performgroup.com/di/library/omnisport/4f/e8/saka_185wxr48sg86n10z1pd5936mtv.jpg?t=-1137647181&w=640&h=360,Arsenal 3-0 Monaco: Saka orchestrates comfortable Champions League win,2024-12-11T22:17:46.000Z,FotMob,https://images.fotmob.com/image_resources/news/fotmob.png,{'url': '/news/ojnbf0510ztq1latrew58ywnc-arsenal-3-0-monaco-saka-orchestrates-comfortable-champions-league-win'},9829,"Arsenal took a giant step towards the Champions League knockout stage as Bukayo Saka's double helped them to a 3-0 victory over Monaco on Wednesday. Mikel Arteta's side began the fixture outside the top eight in the expanded league stage but jumped up to third with Saka again the catalyst. He tucked in a Gabriel Jesus cross at the far post in the 34th minute. though Arsenal should have been out of sight before the interval. The Brazilian missed two glorious opportunities while one-on-one with Radoslaw Majecki, with Martin Odegaard and Gabriel Martinelli also guilty of wasting chances. Monaco threatened to make Arsenal pay for that profligacy after the interval, but the visitors gifted Saka his second goal in the 78th minute, as Majecki's rushed clearance fell straight to his feet. Substitute Kai Havertz then rubber-stamped the victory with a close-range third 10 minutes later, though the final touch on Saka's low cross could have come off Thilo Kehrer, leaving Monaco in 16th.  Data Debrief: Leading from the front As he has so many times before this season, Saka was once again at the heart of the action as he gave Arsenal's hopes of clinching automatic qualification a huge boost. Only Mohamed Salah (28) has been involved in more goals in all competitions among Premier League players than Saka this season (nine goals, 12 assists). Since the start of last season, only Harry Kane (18), Vinicius Junior (16) and Antoine Griezmann (13) have been involved in more Champions League goals than Saka (eight goals, six assists). While Arsenal's attacking play has caught the eye often, their defensive work should also be credited. Since the start of last season, the Gunners have won seven of their eight Champions League home matches (D1), keeping a clean sheet in every single victory.  Arsenal took a giant step towards the Champions League knockout stage as Bukayo Saka's double helped them to a 3-0 victory over Monaco on Wednesday. Mikel Arteta's side began the fixture outside the top eight in the expanded league stage but jumped up to third with Saka again the catalyst. He tucked in a Gabriel Jesus cross at the far post in the 34th minute. though Arsenal should have been out of sight before the interval. The Brazilian missed two glorious opportunities while one-on-one with Radoslaw Majecki, with Martin Odegaard and Gabriel Martinelli also guilty of wasting chances. Monaco threatened to make Arsenal pay for that profligacy after the interval, but the visitors gifted Saka his second goal in the 78th minute, as Majecki's rushed clearance fell straight to his feet. Substitute Kai Havertz then rubber-stamped the victory with a close-range third 10 minutes later, though the final touch on Saka's low cross could have come off Thilo Kehrer, leaving Monaco in 16th.  Data Debrief: Leading from the front As he has so many times before this season, Saka was once again at the heart of the action as he gave Arsenal's hopes of clinching automatic qualification a huge boost. Only Mohamed Salah (28) has been involved in more goals in all competitions among Premier League players than Saka this season (nine goals, 12 assists). Since the start of last season, only Harry Kane (18), Vinicius Junior (16) and Antoine Griezmann (13) have been involved in more Champions League goals than Saka (eight goals, six assists). While Arsenal's attacking play has caught the eye often, their defensive work should also be credited. Since the start of last season, the Gunners have won seven of their eight Champions League home matches (D1), keeping a clean sheet in every single victory.  © Copyright 2024 FotMob","Arsenal moved up to third in the Champions League table with a 3-0 victory over Monaco, with Buakyo Saka providing the spark on Wednesday."
5CEFC9F20A1AB3B476B8AC3E4F5285FA,https://www.getfootballnewsfrance.com/assets/arsenal-fc-v-as-monaco-uefa-champions-league-2024-25-league-phase-md6-1-scaled.jpg,PLAYER RATINGS | Arsenal 3-0 Monaco: Bukayo Saka brace sinks Monaco,2024-12-11T22:12:27.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/player-ratings-arsenal-3-0-monaco-bukayo-saka-brace-sinks-monaco/'},9829,,
9B87B2778A636F18C40B8DA1A56E7F52,https://www.getfootballnewsfrance.com/assets/arsenal-fc-v-fc-shakhtar-donetsk-uefa-champions-league-2024-25-league-phase-md3-scaled.jpg,Arsenal manager Mikel Arteta: ‘I’m impressed by Monaco.’,2024-12-11T11:24:51.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/arsenal-manager-mikel-arteta-im-impressed-by-monaco/'},9829,,
EEF4881602CF8C07CAB1436CD2EE09DD,https://www.getfootballnewsfrance.com/assets/WhatsApp-Image-2024-11-26-at-18.20.15-scaled.jpeg,‘We are not here to hide’ – AS Monaco promise to be ‘brave’ against Arsenal,2024-12-11T10:37:22.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/we-are-not-here-to-hide-as-monaco-promise-to-be-brave-against-arsenal/'},9829,,
C1E7B4223F3222F0EBF70B785DC1517B,https://www.getfootballnewsfrance.com/assets/WhatsApp-Image-2024-12-10-at-18.32.34.jpeg,FEATURE | Monaco & Arsenal – masters of their craft,2024-12-11T10:18:02.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/feature-monaco-arsenal-masters-of-their-craft/'},9829,,
BE83C3191591B191F0DE261C03AB84ED,https://www.getfootballnewsfrance.com/assets/tottenham-hotspur-fc-v-arsenal-fc-premier-league-scaled.jpg,Arsenal predicted XI v Monaco: Mikel Arteta contending with injury doubts,2024-12-11T10:02:33.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/arsenal-predicted-xi-v-monaco-mikel-arteta-contending-with-injury-doubts/'},9829,,
75E1476987A6470F811E162368CF3E44,https://www.getfootballnewsfrance.com/assets/fbl-fra-ligue1-monaco-rennes-6-1-scaled.webp,"Monaco predicted XI v Arsenal: Folarin Balogun, Denis Zakaria and Wilfried Singo out",2024-12-11T09:52:33.000Z,Get French Football News,https://images.fotmob.com/image_resources/news/getfrenchfootballnews.png,{'url': 'https://www.getfootballnewsfrance.com/2024/monaco-predicted-xi-v-arsenal-folarin-balogun-denis-zakaria-and-wilfried-singo-out/'},9829,,
